task_id,occupation,task,desire_2025,capacity_2025,zone_2025,capability_score_gemini_3_pro,capability_score_gpt_5_5,capability_score_grok_4_20,capability_score_kimi_k2_6,capability_score_opus_4_7,capability_2026_median,capability_2026_mean,cap_rater_stddev,zone_2026_median,zone_2026_mean,migration_median,migration_mean,delta_median,delta_mean,near_threshold
5666,"Business Teachers, Postsecondary","Maintain student attendance records, grades, and other required records.",3.6666666666666665,4.0,Green Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.0,0.75,False
5669,"Business Teachers, Postsecondary",Maintain regularly scheduled office hours to advise and assist students.,3.6,2.6666666666666665,R&D Opportunity,,3.0,2.0,3.0,3.0,3.0,2.75,0.4330127018922193,Green Light,R&D Opportunity,R&D->Green,R&D->R&D,0.3333333333333335,0.08333333333333348,True
5671,"Business Teachers, Postsecondary",Advise students on academic and vocational curricula and career issues.,3.4,2.5,R&D Opportunity,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,0.5,0.5,True
5673,"Business Teachers, Postsecondary",Collaborate with colleagues to address teaching and research issues.,2.888888888888889,2.0,Low Priority,,3.0,3.0,2.0,3.0,3.0,2.75,0.4330127018922193,Red Light,Low Priority,Low->Red,Low->Low,1.0,0.75,True
7276,Management Analysts,Gather and organize information on problems or procedures.,3.25,4.333333333333333,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.33333333333333304,-0.33333333333333304,False
7277,Management Analysts,Analyze data gathered and develop solutions or alternative methods of proceeding.,2.8333333333333335,4.0,Red Light,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,True
7282,Management Analysts,"Document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.",2.8,4.0,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,True
7285,Management Analysts,"Plan study of work problems and procedures, such as organizational change, communications, information flow, integrated production methods, inventory control, or cost analysis.",2.2,3.3333333333333335,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-0.3333333333333335,-0.08333333333333348,True
7318,Financial Examiners,"Examine the minutes of meetings of directors, stockholders, and committees to investigate the specific authority extended at various levels of management.",2.8333333333333335,2.3333333333333335,Low Priority,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Low->Red,Low->Red,1.1666666666666665,1.1666666666666665,True
7319,Financial Examiners,"Prepare reports, exhibits, and other supporting schedules that detail an institution's safety and soundness, compliance with laws and regulations, and recommended solutions to questionable financial conditions.",3.0,2.5,R&D Opportunity,,3.0,3.0,3.0,4.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.5,0.75,True
7320,Financial Examiners,"Review balance sheets, operating income and expense accounts, and loan documentation to confirm institution assets and liabilities.",3.125,4.5,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.5,-1.25,True
7358,Tax Preparers,"Compute taxes owed or overpaid, using adding machines or personal computers, and complete entries on forms, following tax form instructions and tax tables.",3.6666666666666665,4.0,Green Light,,3.0,5.0,4.0,5.0,4.5,4.25,0.82915619758885,Green Light,Green Light,Green->Green,Green->Green,0.5,0.25,False
7359,Tax Preparers,Prepare or assist in preparing simple to complex tax returns for individuals or small businesses.,3.8,4.5,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.5,-1.25,True
7360,Tax Preparers,"Use all appropriate adjustments, deductions, and credits to keep clients' taxes to a minimum.",3.375,4.5,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.5,-1.25,True
7362,Tax Preparers,"Review financial records, such as income statements and documentation of expenditures to determine forms needed to prepare tax returns.",3.625,4.5,Green Light,,3.0,4.0,4.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.75,False
7363,Tax Preparers,Furnish taxpayers with sufficient information and advice to ensure correct tax form completion.,2.75,3.3333333333333335,Red Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-0.3333333333333335,-0.3333333333333335,True
7364,Tax Preparers,Consult tax law handbooks or bulletins to determine procedures for preparation of atypical returns.,3.8,4.5,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.0,True
7365,Tax Preparers,Calculate form preparation fees according to return complexity and processing time required.,3.3333333333333335,4.5,Green Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
7368,Mathematicians,Develop computational methods for solving problems that occur in areas of science and engineering or that come from applications in business or industry.,3.4285714285714284,2.0,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,1.0,1.25,True
7370,Mathematicians,Perform computations and apply methods of numerical analysis to data.,4.0,4.5,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.25,False
7371,Mathematicians,Develop mathematical or statistical models of phenomena to be used for analysis or for computational simulation.,2.888888888888889,2.5,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,0.5,0.75,True
7372,Mathematicians,"Assemble sets of assumptions, and explore the consequences of each set.",2.7142857142857144,2.0,Low Priority,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Low->Red,Low->Red,1.5,1.5,True
7373,Mathematicians,"Address the relationships of quantities, magnitudes, and forms through the use of numbers and symbols.",3.111111111111111,3.6666666666666665,Green Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.6666666666666665,-0.4166666666666665,True
8861,Treasurers and Controllers,"Receive, record, and authorize requests for disbursements in accordance with company policies and procedures.",2.6,3.5,Red Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,True
8865,Treasurers and Controllers,"Coordinate and direct the financial planning, budgeting, procurement, or investment activities of all or part of an organization.",2.0,3.0,Red Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,True
8867,Treasurers and Controllers,"Analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",2.5,4.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-1.0,-0.75,True
8870,Treasurers and Controllers,Evaluate needs for procurement of funds and investment of surpluses and make appropriate recommendations.,2.0,3.0,Red Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,True
8873,Treasurers and Controllers,"Compute, withhold, and account for all payroll deductions.",3.0,4.666666666666667,Green Light,,3.0,5.0,3.0,5.0,4.0,4.0,1.0,Green Light,Green Light,Green->Green,Green->Green,-0.666666666666667,-0.666666666666667,False
8953,Statisticians,"Report results of statistical analyses, including information in the form of graphs, charts, and tables.",4.5,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
8954,Statisticians,"Process large amounts of data for statistical modeling and graphic analysis, using computers.",3.8,4.0,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,0.25,False
8955,Statisticians,"Identify relationships and trends in data, as well as any factors that could affect the results of research.",3.7142857142857144,4.0,Green Light,,3.0,4.0,4.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,-0.25,False
8956,Statisticians,Analyze and interpret statistical data to identify significant differences in relationships among sources of information.,3.25,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
8957,Statisticians,"Prepare data for processing by organizing information, checking for inaccuracies, and adjusting and weighting the raw data.",3.25,3.3333333333333335,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.6666666666666665,0.9166666666666665,False
8961,Statisticians,"Design research projects that apply valid scientific techniques, and use information obtained from baselines or historical data to structure uncompromised and efficient analyses.",2.75,2.0,Low Priority,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Low->Red,Low->Red,1.0,1.0,True
9350,Photographers,Review sets of photographs to select the best work.,2.1,3.0,Red Light,,3.0,4.0,4.0,4.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,1.0,0.75,False
9351,Photographers,"Estimate or measure light levels, distances, and numbers of exposures needed, using measuring devices and formulas.",2.5555555555555554,4.5,Red Light,,2.0,4.0,2.0,2.0,2.0,2.5,0.8660254037844386,Low Priority,Low Priority,Red->Low,Red->Low,-2.5,-2.0,True
9352,Photographers,"Manipulate and enhance scanned or digital images to create desired effects, using computers and specialized software.",2.3333333333333335,5.0,Red Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-1.0,-0.75,False
9354,Photographers,"Perform general office duties, such as scheduling appointments, keeping books, and ordering supplies.",3.3,4.0,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,0.25,False
9357,Photographers,"Enhance, retouch, and resize photographs and negatives, using airbrushing and other techniques.",2.7,5.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-1.0,-1.0,False
9413,Medical Transcriptionists,"Transcribe dictation for a variety of medical reports, such as patient histories, physical examinations, emergency room visits, operations, chart reviews, consultation, or discharge summaries.",3.6,5.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.0,False
9414,Medical Transcriptionists,"Review and edit transcribed reports or dictated material for spelling, grammar, clarity, consistency, and proper medical terminology.",3.142857142857143,5.0,Green Light,,3.0,5.0,3.0,4.0,3.5,3.75,0.82915619758885,Green Light,Green Light,Green->Green,Green->Green,-1.5,-1.25,True
9415,Medical Transcriptionists,"Distinguish between homonyms and recognize inconsistencies and mistakes in medical terms, referring to dictionaries, drug references, and other sources on anatomy, physiology, and medicine.",3.2,4.0,Green Light,,3.0,4.0,3.0,5.0,3.5,3.75,0.82915619758885,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.25,True
9416,Medical Transcriptionists,"Return dictated reports in printed or electronic form for physician's review, signature, and corrections and for inclusion in patients' medical records.",3.0,5.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.0,False
9417,Medical Transcriptionists,Translate medical jargon and abbreviations into their expanded forms to ensure the accuracy of patient and health care facility records.,3.142857142857143,5.0,Green Light,,3.0,5.0,3.0,5.0,4.0,4.0,1.0,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.0,False
9420,Medical Transcriptionists,"Perform data entry and data retrieval services, providing data for inclusion in medical records and for transmission to physicians.",2.8333333333333335,5.0,Red Light,,3.0,5.0,4.0,5.0,4.5,4.25,0.82915619758885,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.75,False
9421,Medical Transcriptionists,"Produce medical reports, correspondence, records, patient-care information, statistics, medical research, and administrative material.",3.125,5.0,Green Light,,3.0,4.0,4.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-1.0,-1.25,False
9423,Medical Transcriptionists,"Set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",3.2857142857142856,5.0,Green Light,,4.0,5.0,3.0,5.0,4.5,4.25,0.82915619758885,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.75,False
9735,"Eligibility Interviewers, Government Programs","Initiate procedures to grant, modify, deny, or terminate assistance, or refer applicants to other agencies for assistance.",2.5,3.5,Red Light,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,True
9736,"Eligibility Interviewers, Government Programs","Compile, record, and evaluate personal and financial data to verify completeness and accuracy, and to determine eligibility status.",2.75,3.5,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,True
9739,"Eligibility Interviewers, Government Programs","Keep records of assigned cases, and prepare required reports.",3.1666666666666665,4.0,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.0,0.25,False
9741,"Eligibility Interviewers, Government Programs","Prepare applications and forms for applicants for such purposes as school enrollment, employment, and medical services.",3.5,4.333333333333333,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.33333333333333304,-0.33333333333333304,False
9749,Reservation and Transportation Ticket Agents and Travel Clerks,"Plan routes, itineraries, and accommodation details, and compute fares and fees, using schedules, rate books, and computers.",2.1666666666666665,3.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,1.0,1.0,False
9751,Reservation and Transportation Ticket Agents and Travel Clerks,Prepare customer invoices and accept payment.,2.625,3.0,Red Light,,3.0,5.0,4.0,5.0,4.5,4.25,0.82915619758885,Red Light,Red Light,Red->Red,Red->Red,1.5,1.25,False
9752,Reservation and Transportation Ticket Agents and Travel Clerks,"Answer inquiries regarding information, such as schedules, accommodations, procedures, or policies.",2.6,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
9753,Reservation and Transportation Ticket Agents and Travel Clerks,"Assemble and issue required documentation, such as tickets, travel insurance policies, or itineraries.",2.6666666666666665,2.0,Low Priority,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,3.0,2.75,False
9754,Reservation and Transportation Ticket Agents and Travel Clerks,"Determine whether space is available on travel dates requested by customers, assigning requested spaces when available.",2.7777777777777777,4.0,Red Light,,5.0,4.0,5.0,5.0,5.0,4.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,1.0,0.75,False
9755,Reservation and Transportation Ticket Agents and Travel Clerks,"Inform clients of essential travel information, such as travel times, transportation connections, or medical and visa requirements.",3.125,3.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,1.0,1.0,False
9756,Reservation and Transportation Ticket Agents and Travel Clerks,Maintain computerized inventories of available passenger space and provide information on space reserved or available.,3.7142857142857144,5.0,Green Light,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
